,profile,phone,profile_type,zip_code,latitude,longitude,gmaps,beer,name,style,style_name,style_genre
2078,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361793,Spiced Pumpkin Ale,72,Pumpkin Beer,Specialty Beers
2079,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361798,New England IPA,189,New England IPA,India Pale Ales
2080,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361774,Pints of Peace,101,English Porter,Porters
2081,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361794,Smokin’ Joe,101,English Porter,Porters
2082,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361787,Citratus,97,American Pale Ale (APA),Pale Ales
2083,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361770,Ghost Rider,97,American Pale Ale (APA),Pale Ales
2084,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361799,Classic IPA,150,English India Pale Ale (IPA),India Pale Ales
2085,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361783,Kea IPA,150,English India Pale Ale (IPA),India Pale Ales
2086,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361763,Viceroy IPA,150,English India Pale Ale (IPA),India Pale Ales
2087,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361789,Atlas,154,English Pale Ale,Pale Ales
2088,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361796,Good Times Grapefruit,154,English Pale Ale,Pale Ales
2089,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361790,Hibiscus Red,154,English Pale Ale,Pale Ales
2090,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361756,New Dawn,154,English Pale Ale,Pale Ales
2091,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361781,Nippon Ale,154,English Pale Ale,Pale Ales
2092,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361792,Oast House,154,English Pale Ale,Pale Ales
2093,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361761,Rebel,154,English Pale Ale,Pale Ales
2094,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361775,Back Of The Net,98,English Bitter,Pale Ales
2095,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361758,Britannia,98,English Bitter,Pale Ales
2096,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361779,Columbus,98,English Bitter,Pale Ales
2097,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361800,Daniel Diggle,98,English Bitter,Pale Ales
2098,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361803,Fair To Middling,98,English Bitter,Pale Ales
2099,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361795,Last Knight,98,English Bitter,Pale Ales
2100,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361766,Patriot,98,English Bitter,Pale Ales
2101,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361780,Tight Head,98,English Bitter,Pale Ales
2102,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361778,Traditional,98,English Bitter,Pale Ales
2103,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361767,Wise Guy,98,English Bitter,Pale Ales
2104,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361762,Eclipse,13,English Stout,Stouts
2105,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361769,Twisted Genius,13,English Stout,Stouts
2106,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361788,Arctic Blast,99,American Blonde Ale,Pale Ales
2107,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361802,Feudal Barons,99,American Blonde Ale,Pale Ales
2108,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361760,Golden Anchor,99,American Blonde Ale,Pale Ales
2109,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361773,Ice Breaker,99,American Blonde Ale,Pale Ales
2110,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361768,Splendor,99,American Blonde Ale,Pale Ales
2111,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361801,Three Sheets,99,American Blonde Ale,Pale Ales
2112,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361786,Triton,99,American Blonde Ale,Pale Ales
2113,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361759,American Saviour,116,American IPA,India Pale Ales
2114,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361757,Apus,116,American IPA,India Pale Ales
2115,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361784,Sour Diesel IPA,116,American IPA,India Pale Ales
2116,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361797,Cream Head,6,American Cream Ale,Hybrid Beers
2117,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361782,Teutonic Peach,9,Fruit and Field Beer,Specialty Beers
2118,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361772,Santa's Blotto,47,Winter Warmer,Dark Ales
2119,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361791,Mayflower,75,English Dark Mild Ale,Brown Ales
2120,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361785,Blonde,190,Belgian Blonde Ale,Pale Ales
2121,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361777,Black IPA,175,American Black Ale,Dark Ales
2122,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361776,English Rebel,40,Bohemian Pilsener,Pilseners and Pale Lagers
2123,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361793,Spiced Pumpkin Ale,72,Pumpkin Beer,Specialty Beers
2124,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361798,New England IPA,189,New England IPA,India Pale Ales
2125,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361774,Pints of Peace,101,English Porter,Porters
2126,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361794,Smokin’ Joe,101,English Porter,Porters
2127,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361787,Citratus,97,American Pale Ale (APA),Pale Ales
2128,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361770,Ghost Rider,97,American Pale Ale (APA),Pale Ales
2129,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361799,Classic IPA,150,English India Pale Ale (IPA),India Pale Ales
2130,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361783,Kea IPA,150,English India Pale Ale (IPA),India Pale Ales
2131,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361763,Viceroy IPA,150,English India Pale Ale (IPA),India Pale Ales
2132,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361789,Atlas,154,English Pale Ale,Pale Ales
2133,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361796,Good Times Grapefruit,154,English Pale Ale,Pale Ales
2134,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361790,Hibiscus Red,154,English Pale Ale,Pale Ales
2135,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361756,New Dawn,154,English Pale Ale,Pale Ales
2136,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361781,Nippon Ale,154,English Pale Ale,Pale Ales
2137,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361792,Oast House,154,English Pale Ale,Pale Ales
2138,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361761,Rebel,154,English Pale Ale,Pale Ales
2139,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361775,Back Of The Net,98,English Bitter,Pale Ales
2140,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361758,Britannia,98,English Bitter,Pale Ales
2141,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361779,Columbus,98,English Bitter,Pale Ales
2142,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361800,Daniel Diggle,98,English Bitter,Pale Ales
2143,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361803,Fair To Middling,98,English Bitter,Pale Ales
2144,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361795,Last Knight,98,English Bitter,Pale Ales
2145,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361766,Patriot,98,English Bitter,Pale Ales
2146,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361780,Tight Head,98,English Bitter,Pale Ales
2147,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361778,Traditional,98,English Bitter,Pale Ales
2148,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361767,Wise Guy,98,English Bitter,Pale Ales
2149,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361762,Eclipse,13,English Stout,Stouts
2150,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361769,Twisted Genius,13,English Stout,Stouts
2151,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361788,Arctic Blast,99,American Blonde Ale,Pale Ales
2152,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361802,Feudal Barons,99,American Blonde Ale,Pale Ales
2153,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361760,Golden Anchor,99,American Blonde Ale,Pale Ales
2154,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361773,Ice Breaker,99,American Blonde Ale,Pale Ales
2155,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361768,Splendor,99,American Blonde Ale,Pale Ales
2156,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361801,Three Sheets,99,American Blonde Ale,Pale Ales
2157,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361786,Triton,99,American Blonde Ale,Pale Ales
2158,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361759,American Saviour,116,American IPA,India Pale Ales
2159,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361757,Apus,116,American IPA,India Pale Ales
2160,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361784,Sour Diesel IPA,116,American IPA,India Pale Ales
2161,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361797,Cream Head,6,American Cream Ale,Hybrid Beers
2162,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361782,Teutonic Peach,9,Fruit and Field Beer,Specialty Beers
2163,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361772,Santa's Blotto,47,Winter Warmer,Dark Ales
2164,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361791,Mayflower,75,English Dark Mild Ale,Brown Ales
2165,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361785,Blonde,190,Belgian Blonde Ale,Pale Ales
2166,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361777,Black IPA,175,American Black Ale,Dark Ales
2167,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361776,English Rebel,40,Bohemian Pilsener,Pilseners and Pale Lagers
2168,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361793,Spiced Pumpkin Ale,72,Pumpkin Beer,Specialty Beers
2169,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361798,New England IPA,189,New England IPA,India Pale Ales
2170,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361774,Pints of Peace,101,English Porter,Porters
2171,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361794,Smokin’ Joe,101,English Porter,Porters
2172,52946,0115 986 9877,Brewery,NG7 3EN,52.9577308552495,-1.18054435894345,https://maps.google.com/maps?oi=map&q=17+St.+Peter+Street%2C+Radford%2C+Nottingham%2C+GB2%2C+UK%2C+NG7+3EN,361787,Citratus,97,American Pale Ale (APA),Pale Ales
